run,treatment,layer,diameter,tray,position,nr,4-5mg,comment,Sample Number,Name,Height (nA),N15,Height (nA),13C,Weight,PEAnA,PEA15N,PEAnA,PEA13C,gnsnSTD N weight,gnsnSTD C weight,1nA to x mgN STD,1nA to x mgC STD,mg N in sample,mg C in sample,%N,%C,C/N,d15Nkorr,d13Ckorr,Nat abun (15N),δ15Nkorr,atom% (15N),APE%,N pr DW,15N pr DW,15N pr N ,Nat abun (13C),δ13Ckorr,atom% (13C),APE%,C pr DW,13C pr DW  ,13C pr C 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(ATM%),(δ),(% of N),(% excess),(mgN/g DW),(μg/g DW),(μg/g N),(ATM%),(δ),(% of C),(% excess),(mg/g DW),(μg/g DW),(μg/g C)
5,BUD,middle,coarse,3,A10,208,4.444,,18,EliseLabRootsTray3_10.raw,4.2041445,341.296678,5.8783965,-20.08582842,4.444,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.052966281,1.869804081,1.191860503,42.0747993,35.30178171,345.7420851,-22.6888736,0.366,345.7420851,0.492259608,0.126259608,11.91860503,15.04838397,1262.596079,1.08,-22.6888736,1.086274992,0.006274992,420.747993,26.40190188,62.74991758
5,BUD,bottom,fine,3,A11,209,4.058,,19,EliseLabRootsTray3_11.raw,3.19379925,-7.183884036,5.1805575,-25.14463625,4.058,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.040237358,1.64783501,0.991556385,40.60707269,40.95286291,-2.738476925,-27.74768143,0.366,-2.738476925,0.365254338,-0.000745662,9.915563846,-0.073936609,-7.456621791,1.08,-27.74768143,1.080712926,0.000712926,406.0707269,2.894984873,7.129262665
5,BUW,top,fine,3,A12,211,4.385,,20,EliseLabRootsTray3_12.raw,4.6831185,542.9108225,5.924389,-19.23821393,4.385,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.059000676,1.884433404,1.345511435,42.97453602,31.93918306,547.3562296,-21.84125911,0.366,547.3562296,0.565591022,0.199591022,13.45511435,26.85520026,1995.910222,1.08,-21.84125911,1.087206867,0.007206867,429.7453602,30.97117658,72.06867008
,,,,,,,,PEACH,21,peach 2125u.raw,7.8658625,-3.038134099,4.970182,-23.16855633,3.375,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.099098754,1.580918638,2.936259377,46.84203371,15.95296181,1.407273012,-25.77160151,0.366,1.407273012,0.36676718,0.00076718,29.36259377,0.225263967,7.671800689,1.08,-25.77160151,1.082885664,0.002885664,468.4203371,13.51703694,28.85663979
5,BUW,top,coarse,3,B1,212,4.235,,22,EliseLabRootsTray3_13.raw,4.6623535,600.7870234,5.7553555,-16.41405929,4.235,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.058739067,1.830667122,1.38699095,43.2270867,31.16609138,605.2324306,-19.01710447,0.366,605.2324306,0.586621883,0.220621883,13.8699095,30.6000555,2206.218829,1.08,-19.01710447,1.090311642,0.010311642,432.270867,44.57422495,103.1164216
5,BUW,middle,fine,3,B2,213,4.372,,23,EliseLabRootsTray3_14.raw,4.3084215,675.9492374,5.285008,-17.43057482,4.372,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.054280024,1.681058691,1.241537594,38.45056475,30.97011717,680.3946446,-20.03362,0.366,680.3946446,0.613920802,0.247920802,12.41537594,30.78029964,2479.208023,1.08,-20.03362,1.089194144,0.009194144,384.5056475,35.35200135,91.94143592
5,BUW,middle,coarse,3,B3,214,4.35,,24,EliseLabRootsTray3_15.raw,3.31867125,194.9204579,5.571813,-22.97096916,4.35,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.041810569,1.772285807,0.961162503,40.74220246,42.38846434,199.365865,-25.57401434,0.366,199.365865,0.438951612,0.072951612,9.611625025,7.011835382,729.5161186,1.08,-25.57401434,1.08310291,0.00310291,407.4220246,12.64193716,31.0290961
5,BUW,bottom,fine,3,B4,215,4.157,,25,EliseLabRootsTray3_16.raw,2.95873725,-5.624198054,5.48637,-24.42570732,4.157,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.037275909,1.745108043,0.896702165,41.97998661,46.81597552,-1.178790943,-27.0287525,0.366,-1.178790943,0.365823494,-0.000176506,8.967021651,-0.015827288,-1.765055171,1.08,-27.0287525,1.081503413,0.001503413,419.7998661,6.311327622,15.03413443
5,BUW,bottom,coarse,3,B5,216,4.225,,26,EliseLabRootsTray3_17.raw,2.53450175,-5.323675737,5.5057115,-24.32029516,4.225,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.031931141,1.7512602,0.755766653,41.44994556,54.84489874,-0.878268626,-26.92334033,0.366,-0.878268626,0.36593316,-6.68404E-05,7.557666532,-0.005051576,-0.668404207,1.08,-26.92334033,1.081619317,0.001619317,414.4994556,6.712058875,16.19316692
5,SCD,top,fine,3,B6,217,4.877,,27,EliseLabRootsTray3_18.raw,4.887019,512.4917195,6.834854,-19.77215464,4.877,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.061569535,2.174034688,1.262446886,44.57729522,35.31023422,516.9371266,-22.37519982,0.366,516.9371266,0.554533862,0.188533862,12.62446886,23.80139873,1885.338623,1.08,-22.37519982,1.08661985,0.00661985,445.7729522,29.50949932,66.19849673
5,SCD,top,coarse,3,B7,218,4.686,,28,EliseLabRootsTray3_19.raw,3.88920925,255.7830788,6.6887275,-24.06949493,4.686,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.048998542,2.127554678,1.045636824,45.4023619,43.42077562,260.2284859,-26.67254011,0.366,260.2284859,0.461123789,0.095123789,10.45636824,9.946493698,951.2378938,1.08,-26.67254011,1.081895077,0.001895077,454.023619,8.604095262,18.95076578
5,SCD,middle,fine,3,B8,219,4.203,,29,EliseLabRootsTray3_20.raw,4.3908445,318.7836845,6.0037535,-20.90413135,4.203,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.055318437,1.909677715,1.316165524,45.43606269,34.52154146,323.2290917,-23.50717653,0.366,323.2290917,0.484064433,0.118064433,13.16165524,15.53923358,1180.644327,1.08,-23.50717653,1.085375325,0.005375325,454.3606269,24.42336152,53.75325255
5,SCD,middle,coarse,3,B9,220,4.396,,30,EliseLabRootsTray3_21.raw,3.5251515,98.85459056,6.342786,-24.16026512,4.396,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.044411928,2.017517387,1.010280443,45.89439006,45.4273765,103.2999977,-26.7633103,0.366,103.2999977,0.403934828,0.037934828,10.10280443,3.832481507,379.3482822,1.08,-26.7633103,1.081795273,0.001795273,458.9439006,8.239296432,17.95273109
5,SCD,bottom,fine,3,B10,221,4.315,,31,EliseLabRootsTray3_22.raw,5.3033075,-8.302890363,5.979959,-25.64439155,4.315,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.066814182,1.902109145,1.548416722,44.08132434,28.46864395,-3.857483252,-28.24743672,0.366,-3.857483252,0.364845989,-0.001154011,15.48416722,-0.178689015,-11.54011143,1.08,-28.24743672,1.080163421,0.000163421,440.8132434,0.720379788,1.634206319
5,SCD,bottom,coarse,3,B11,222,4.282,,32,EliseLabRootsTray3_23.raw,2.464872,-5.221114065,5.636847,-23.9114824,4.282,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.031053905,1.792971863,0.725219632,41.87229946,57.73740483,-0.775706954,-26.51452758,0.366,-0.775706954,0.365970586,-2.94142E-05,7.252196316,-0.002133174,-0.294141851,1.08,-26.51452758,1.082068814,0.002068814,418.7229946,8.662598845,20.6881374
5,SCW,top,fine,3,B12,223,4.905,,33,EliseLabRootsTray3_24.raw,5.110112,396.1258926,6.6968625,-23.02962661,4.905,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.064380191,2.130142264,1.312542125,43.42797685,33.08692044,400.5712997,-25.63267179,0.366,400.5712997,0.512212882,0.146212882,13.12542125,19.19105664,1462.128817,1.08,-25.63267179,1.083038416,0.003038416,434.2797685,13.19522718,30.38416278
,,,,,,,,PEACH,34,peach 2262u.raw,10.15833,-2.773824665,6.042163,-23.22346305,4.285,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.127980605,1.921895033,2.986711913,44.85169272,15.01708033,1.671582446,-25.82650823,0.366,1.671582446,0.366863629,0.000863629,29.86711913,0.257941021,8.636287273,1.08,-25.82650823,1.082825294,0.002825294,448.5169272,12.67192308,28.25294279
5,SCW,top,coarse,3,C1,224,4.204,,35,EliseLabRootsTray3_25.raw,3.556131,118.686425,6.1697105,-26.06666094,4.204,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.044802226,1.962465422,1.065704715,46.68090919,43.80285509,123.1318321,-28.66970612,0.366,123.1318321,0.411165709,0.045165709,10.65704715,4.813330936,451.6570931,1.08,-28.66970612,1.07969911,-0.00030089,466.8090919,-1.404582775,-3.008901923
5,SCW,middle,fine,3,C2,225,4.187,,36,EliseLabRootsTray3_26.raw,4.7566605,533.2987711,5.5729375,-20.53464154,4.187,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.059927202,1.772643489,1.431268252,42.33683995,29.57994764,537.7441783,-23.13768671,0.366,537.7441783,0.562097365,0.196097365,14.31268252,28.06679333,1960.973654,1.08,-23.13768671,1.085781555,0.005781555,423.3683995,24.47727829,57.81555336
5,SCW,middle,coarse,3,C3,226,4.539,,37,EliseLabRootsTray3_27.raw,4.01593375,591.9397971,6.128487,-19.81866027,4.539,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.050595091,1.949353025,1.114674845,42.94675095,38.52850106,596.3852042,-22.42170544,0.366,596.3852042,0.583407583,0.217407583,11.14674845,24.23387642,2174.075833,1.08,-22.42170544,1.086568721,0.006568721,429.4675095,28.21052165,65.68720806
5,SCW,bottom,fine,3,C4,227,4.316,,38,EliseLabRootsTray3_28.raw,4.7039945,-4.089210099,5.8151365,-26.21439002,4.316,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.059263685,1.8496823,1.373115953,42.85640176,31.21105809,0.356197011,-28.8174352,0.366,0.356197011,0.366383632,0.000383632,13.73115953,0.052677129,3.836320545,1.08,-28.8174352,1.079536672,-0.000463328,428.5640176,-1.985658394,-4.63328304
5,SCW,bottom,coarse,3,C5,228,4.175,,39,EliseLabRootsTray3_29.raw,3.81788975,-3.182991104,5.471487,-23.38728797,4.175,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.048100017,1.740374049,1.152096207,41.68560597,36.18240017,1.262416007,-25.99033315,0.366,1.262416007,0.36671432,0.00071432,11.52096207,0.082296593,7.143204923,1.08,-25.99033315,1.082645169,0.002645169,416.8560597,11.02654749,26.45169053
5,SUD,top,fine,3,C6,229,4.803,,40,EliseLabRootsTray3_30.raw,5.187226,497.1619897,6.632479,-21.82198448,4.803,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.065351719,2.10966312,1.360643736,43.92386258,32.28167771,501.6073968,-24.42502966,0.366,501.6073968,0.548960666,0.182960666,13.60643736,24.89442845,1829.606662,1.08,-24.42502966,1.084366191,0.004366191,439.2386258,19.1779966,43.66190829
5,SUD,top,coarse,3,C7,230,4.138,,41,EliseLabRootsTray3_31.raw,3.257198,318.8791526,6.136306,-24.64487244,4.138,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.041036093,1.951840098,0.991689047,47.16868289,47.56398493,323.3245597,-27.24791761,0.366,323.3245597,0.484099188,0.118099188,9.91689047,11.7117671,1180.991878,1.08,-27.24791761,1.081262435,0.001262435,471.6868289,5.954740429,12.62435172
5,SUD,middle,fine,3,C8,231,4.535,,42,EliseLabRootsTray3_32.raw,4.3654045,610.510311,6.231848,-20.14854581,4.535,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.054997929,1.982230158,1.212743746,43.70959554,36.04190553,614.9557181,-22.75159098,0.366,614.9557181,0.590154226,0.224154226,12.12743746,27.18416356,2241.542258,1.08,-22.75159098,1.086206039,0.006206039,437.0959554,27.12634539,62.06038984
5,SUD,middle,coarse,3,C9,232,4.434,,43,EliseLabRootsTray3_33.raw,3.35906875,228.6917547,6.227556,-23.91349835,4.434,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.04231952,1.980864956,0.954432122,44.67444645,46.80735846,233.1371618,-26.51654353,0.366,233.1371618,0.451255673,0.085255673,9.544321218,8.137075307,852.556732,1.08,-26.51654353,1.082066597,0.002066597,446.7444645,9.232408474,20.66597173
5,SUD,bottom,fine,3,C10,233,4.129,,44,EliseLabRootsTray3_34.raw,4.897518,-5.007893547,5.2931875,-25.33541923,4.129,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.061701807,1.683660432,1.494352317,40.77646964,27.28705217,-0.562486436,-27.93846441,0.366,-0.562486436,0.366048393,4.8393E-05,14.94352317,0.007231615,0.483929717,1.08,-27.93846441,1.080503152,0.000503152,407.7646964,2.051674901,5.031516753
5,SUD,bottom,coarse,3,C11,234,4.414,,45,EliseLabRootsTray3_35.raw,3.92102225,-1.876414094,5.792186,-23.47522774,4.414,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.04939934,1.84238219,1.119151346,41.73951496,37.29568401,2.568993017,-26.07827291,0.366,2.568993017,0.3671911,0.0011911,11.19151346,0.133302087,11.91099738,1.08,-26.07827291,1.082548479,0.002548479,417.3951496,10.63722839,25.48479156
5,SUW,top,fine,3,C12,235,4.855,,46,EliseLabRootsTray3_36.raw,4.7018135,392.8056109,6.643383,-23.96182317,4.855,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.059236207,2.113131471,1.22010725,43.52485007,35.67297061,397.251018,-26.56486834,0.366,397.251018,0.511004803,0.145004803,12.2010725,17.69214114,1450.04803,1.08,-26.56486834,1.082013463,0.002013463,435.2485007,8.763569146,20.13463374
,,,,,,,,PEACH,47,peach 2483u.raw,8.634898,-2.615758239,5.3537965,-23.21293875,3.683,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.108787515,1.702938981,2.953774497,46.2378219,15.65380904,1.829648871,-25.81598393,0.366,1.829648871,0.366921308,0.000921308,29.53774497,0.272133714,9.213083601,1.08,-25.81598393,1.082836866,0.002836866,462.378219,13.11704912,28.36865705
5,SUW,top,coarse,3,D1,236,4.034,,48,EliseLabRootsTray3_37.raw,3.58277875,211.6912839,5.7914985,-28.61086053,4.034,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.04513795,1.84216351,1.118937784,45.66592737,40.81185569,216.136691,-31.21390571,0.366,216.136691,0.445062189,0.079062189,11.18937784,8.846567042,790.6218887,1.08,-31.21390571,1.076901516,-0.003098484,456.6592737,-14.14951573,-30.98484262
5,SUW,middle,fine,3,D2,237,4.344,,49,EliseLabRootsTray3_38.raw,4.542521,876.7693892,5.4783515,-18.225463,4.344,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.057229347,1.742557514,1.317434313,40.11412325,30.44867046,881.2147963,-20.82850818,0.366,881.2147963,0.686785202,0.320785202,13.17434313,42.26134323,3207.852021,1.08,-20.82850818,1.088320272,0.008320272,401.1412325,33.37604072,83.20271769
5,SUW,middle,coarse,3,D3,238,4.195,,50,EliseLabRootsTray3_39.raw,3.06463425,908.408889,5.6648015,-21.00750054,4.195,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.038610062,1.801863648,0.920382874,42.95264953,46.66824071,912.8542961,-23.61054572,0.366,912.8542961,0.69825535,0.33225535,9.203828745,30.58021344,3322.553504,1.08,-23.61054572,1.085261677,0.005261677,429.5264953,22.60029653,52.61676933
5,SUW,bottom,fine,3,D4,239,4.274,,51,EliseLabRootsTray3_40.raw,4.4990035,-1.219323778,5.8767035,-29.38092723,4.274,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.056681088,1.86926557,1.326183611,43.735741,32.97864687,3.226083333,-31.9839724,0.366,3.226083333,0.367430875,0.001430875,13.26183611,0.18976029,14.30874944,1.08,-31.9839724,1.076054722,-0.003945278,437.35741,-17.25496758,-39.45278434
5,SUW,bottom,coarse,3,D5,240,4.928,,52,EliseLabRootsTray3_41.raw,2.75385825,13.80579667,6.1922625,-24.6246256,4.928,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.034694723,1.969638777,0.70403253,39.96831934,56.77055766,18.25120378,-27.22767077,0.366,18.25120378,0.372913294,0.006913294,7.040325299,0.486718383,69.13293956,1.08,-27.22767077,1.081284697,0.001284697,399.6831934,5.134718784,12.84697197
6,BCD,top,fine,3,D6,241,3.999,ikke flere rødder,53,EliseLabRootsTray3_42.raw,3.32197675,0.842610397,5.4036665,-25.82872862,3.999,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.041852213,1.718801662,1.046566979,42.98078674,41.06835741,5.288017508,-28.43177379,0.366,5.288017508,0.368183276,0.002183276,10.46566979,0.228494508,21.83276488,1.08,-28.43177379,1.079960731,-3.92686E-05,429.8078674,-0.168779639,-0.392686248
6,BCD,top,coarse,3,D7,242,3.794,ikke flere rødder,54,EliseLabRootsTray3_43.raw,6.5674915,-2.392282854,5.4227765,-26.72935379,3.794,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.082741114,1.724880183,2.180841165,45.46336802,20.84671215,2.053124257,-29.33239896,0.366,2.053124257,0.367002856,0.001002856,21.80841165,0.218706987,10.02856103,1.08,-29.33239896,1.07897043,-0.00102957,454.6336802,-4.680771856,-10.29569972
6,BCD,middle,fine,3,D8,243,4.316,,55,EliseLabRootsTray3_44.raw,4.3782695,441.4260263,5.337244,-20.62716542,4.316,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.05516001,1.697673951,1.278035443,39.33442889,30.77725982,445.8714334,-23.23021059,0.366,445.8714334,0.528692327,0.162692327,12.78035443,20.792656,1626.923268,1.08,-23.23021059,1.085679832,0.005679832,393.3442889,22.3412934,56.79831647
6,BCD,bottom,fine,3,D9,245,4.075,,56,EliseLabRootsTray3_45.raw,3.9363855,-4.172555181,4.911263,-25.5521756,4.075,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.049592896,1.562177645,1.217003574,38.33564772,31.50002887,0.272851929,-28.15522077,0.366,0.272851929,0.366353218,0.000353218,12.17003574,0.042986816,3.532184845,1.08,-28.15522077,1.080264817,0.000264817,383.3564772,1.015193438,2.648170822
6,BCD,bottom,coarse,3,D10,246,4.144,,57,EliseLabRootsTray3_46.raw,1.839424625,-4.263486144,5.399343,-24.50930793,4.144,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.023174151,1.71742644,0.5592218,41.44368823,74.10957198,0.181920967,-27.11235311,0.366,0.181920967,0.366320037,0.000320037,5.592217998,0.017897151,3.200367191,1.08,-27.11235311,1.081411492,0.001411492,414.4368823,5.849744831,14.11492336
6,BCW,top,fine,3,D11,247,4.764,ikke flere rødder,58,EliseLabRootsTray3_47.raw,2.2688465,1140.672759,6.3536725,-25.4441067,4.764,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.02858426,2.020980172,0.600005464,42.42191797,70.70255279,1145.118166,-28.04715188,0.366,1145.118166,0.782376047,0.416376047,6.000054636,24.98279033,4163.760473,1.08,-28.04715188,1.080383644,0.000383644,424.2191797,1.627493335,3.836444493
6,BCW,top,coarse,3,D12,248,4.341,,59,EliseLabRootsTray3_48.raw,4.01955575,300.7274571,5.6619335,-20.12185365,4.341,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.050640723,1.800951393,1.166568148,41.48701665,35.56330312,305.1728642,-22.72489882,0.366,305.1728642,0.477490633,0.111490633,11.66568148,13.00614211,1114.906329,1.08,-22.72489882,1.086235385,0.006235385,414.8701665,25.86875173,62.35384903
,,,,,,,,PEACH,60,peach 1983korrekt.raw,4.443071,-2.675591283,3.19283975,-23.72728314,1.983,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.055976417,1.015580489,2.822814779,51.21434641,18.14300633,1.769815827,-26.33032831,0.366,1.769815827,0.366899475,0.000899475,28.22814779,0.253905087,8.994748382,1.08,-26.33032831,1.082271343,0.002271343,512.1434641,11.6325339,22.71342839
6,BCW,middle,fine,3,E1,249,4.268,korrekt vægt?,61,EliseLabRootsTray3_49.raw,3.458495,314.4435164,5.87194,-24.52547865,4.268,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.043572151,1.867750393,1.020903246,43.7617243,42.86569218,318.8889235,-27.12852383,0.366,318.8889235,0.48248437,0.11648437,10.20903246,11.89192718,1164.843703,1.08,-27.12852383,1.081393712,0.001393712,437.617243,6.099124796,13.93712175
6,BCW,middle,coarse,3,E2,250,4.928,,62,EliseLabRootsTray3_50.raw,3.07978825,41.51656882,6.3371075,-23.87549132,4.928,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.038800981,2.015711166,0.78735756,40.90322983,51.95000581,45.96197593,-26.4785365,0.366,45.96197593,0.383022916,0.017022916,7.873575603,1.340312162,170.2291601,1.08,-26.4785365,1.082108386,0.002108386,409.0322983,8.623981305,21.08386389
6,BCW,bottom,fine,3,E3,251,4.471,,63,EliseLabRootsTray3_51.raw,2.413987,-0.695811161,3.5147515,-25.64712977,4.471,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.030412826,1.117974383,0.680224234,25.00501862,36.75996437,3.749595949,-28.25017495,0.366,3.749595949,0.367621906,0.001621906,6.802242344,0.110325992,16.21906222,1.08,-28.25017495,1.08016041,0.00016041,250.0501862,0.401105009,1.604098021
6,BUD,top,fine,3,E4,253,4.147,,64,EliseLabRootsTray3_52.raw,2.90172925,2531.92634,5.415235,-15.16570353,4.147,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.036557689,1.722481378,0.881545424,41.5356011,47.11680187,2536.371747,-17.76874871,0.366,2536.371747,1.283287893,0.917287893,8.815454244,80.86309453,9172.878934,1.08,-17.76874871,1.091683978,0.011683978,415.356011,48.53010475,116.8397795
6,BUD,top,coarse,3,E5,254,4.162,,65,EliseLabRootsTray3_53.raw,3.5629345,396.7162565,5.372684,-21.71864468,4.162,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.044887941,1.708946729,1.078518517,41.06070948,38.07139963,401.1616636,-24.32168986,0.366,401.1616636,0.512427682,0.146427682,10.78518517,15.7924966,1464.276815,1.08,-24.32168986,1.084479809,0.004479809,410.6070948,18.39441316,44.79808895
6,BUD,middle,fine,3,E6,255,4.013,,66,EliseLabRootsTray3_54.raw,2.9738165,489.5589713,4.922761,-22.00035801,4.013,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.037465886,1.565834936,0.933612914,39.01906145,41.79361795,494.0043784,-24.60340318,0.366,494.0043784,0.546196321,0.180196321,9.336129142,16.82336125,1801.963211,1.08,-24.60340318,1.084170076,0.004170076,390.1906145,16.27124328,41.70075517
6,BUD,middle,coarse,3,E7,256,4.341,,67,EliseLabRootsTray3_55.raw,3.53376325,44.56486129,5.3789435,-23.65830476,4.341,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.044520424,1.710937754,1.025579916,39.41344746,38.43040103,49.0102684,-26.26134993,0.366,49.0102684,0.384134888,0.018134888,10.25579916,1.859877733,181.348884,1.08,-26.26134993,1.082347185,0.002347185,394.1344746,9.251065686,23.47185106
6,BUD,bottom,fine,3,E8,257,4.269,,68,EliseLabRootsTray3_56.raw,3.48585375,-2.835440302,5.2395975,-24.46556592,4.269,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.043916832,1.66661449,1.028738162,39.03992716,37.94933307,1.609966808,-27.0686111,0.366,1.609966808,0.366841145,0.000841145,10.28738162,0.086531765,8.411446976,1.08,-27.0686111,1.081459588,0.001459588,390.3992716,5.69822038,14.59587862
6,BUD,bottom,coarse,3,E9,258,4.742,,69,EliseLabRootsTray3_57.raw,3.39170475,-3.714391018,6.135279,-23.93272715,4.742,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.042730688,1.951513429,0.901111088,41.15380492,45.6700683,0.731016092,-26.53577233,0.366,0.731016092,0.366520408,0.000520408,9.011110875,0.046894504,5.204075781,1.08,-26.53577233,1.082045455,0.002045455,411.5380492,8.417824978,20.45454848
6,BUW,top,fine,3,E10,259,1.554,ikke flere rødder,70,EliseLabRootsTray3_58.raw,1.099355625,1570.015792,1.874016,-12.92410735,1.554,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.013850328,0.596088196,0.891269473,38.35831376,43.03784087,1574.461199,-15.52715253,0.366,1574.461199,0.937499703,0.571499703,8.912694733,50.9360239,5714.997027,1.08,-15.52715253,1.094148102,0.014148102,383.5831376,54.26973327,141.4810192
6,BUW,top,coarse,3,E11,260,4.806,,71,EliseLabRootsTray3_59.raw,7.4859035,143.9801119,6.3343945,-22.63102671,4.806,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.094311807,2.014848213,1.96237635,41.92359995,21.36368997,148.425519,-25.23407189,0.366,148.425519,0.420386512,0.054386512,19.6237635,10.67268049,543.8651196,1.08,-25.23407189,1.083476672,0.003476672,419.2359995,14.57545883,34.76671576
6,BUW,middle,fine,3,E12,261,4.179,,72,EliseLabRootsTray3_60.raw,5.3453375,564.5195097,5.370116,-20.56490635,4.179,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.0673437,1.708129898,1.611478827,40.87413012,25.36436063,568.9649168,-23.16795152,0.366,568.9649168,0.573444156,0.207444156,16.11478827,33.42918645,2074.441556,1.08,-23.16795152,1.085748281,0.005748281,408.7413012,23.49559965,57.48281269
