run;date;hrs_after_incubation;pipe_nr;treatment;tinytag;minute;ppm
3;03.11.2025;24;;SCW;H;ppm_3;749
3;03.11.2025;24;;SCW;H;ppm_4;766
3;03.11.2025;24;;SCW;H;ppm_5;783
3;03.11.2025;24;;SCW;H;ppm_6;799
3;03.11.2025;30;;BCD;A;ppm _room;538
3;03.11.2025;30;;BCD;A;ppm_0;556
3;03.11.2025;30;;BCD;A;ppm_1;563
3;03.11.2025;30;;BCD;A;ppm_2;568
3;03.11.2025;30;;BCD;A;ppm_3;573
3;03.11.2025;30;;BCD;A;ppm_4;579
3;03.11.2025;30;;BCD;A;ppm_5;584
3;03.11.2025;30;;BCD;A;ppm_6;590
3;03.11.2025;30;;BCW;B;ppm _room;638
3;03.11.2025;30;;BCW;B;ppm_0;638
3;03.11.2025;30;;BCW;B;ppm_1;651
3;03.11.2025;30;;BCW;B;ppm_2;661
3;03.11.2025;30;;BCW;B;ppm_3;672
3;03.11.2025;30;;BCW;B;ppm_4;682
3;03.11.2025;30;;BCW;B;ppm_5;692
3;03.11.2025;30;;BCW;B;ppm_6;701
3;03.11.2025;30;;BUD;C;ppm _room;684
3;03.11.2025;30;;BUD;C;ppm_0;685
3;03.11.2025;30;;BUD;C;ppm_1;694
3;03.11.2025;30;;BUD;C;ppm_2;701
3;03.11.2025;30;;BUD;C;ppm_3;708
3;03.11.2025;30;;BUD;C;ppm_4;715
3;03.11.2025;30;;BUD;C;ppm_5;721
3;03.11.2025;30;;BUD;C;ppm_6;728
3;03.11.2025;30;;SUW;D;ppm _room;711
3;03.11.2025;30;;SUW;D;ppm_0;717
3;03.11.2025;30;;SUW;D;ppm_1;739
3;03.11.2025;30;;SUW;D;ppm_2;758
3;03.11.2025;30;;SUW;D;ppm_3;777
3;03.11.2025;30;;SUW;D;ppm_4;795
3;03.11.2025;30;;SUW;D;ppm_5;812
3;03.11.2025;30;;SUW;D;ppm_6;829
3;03.11.2025;30;;SCD;E;ppm _room;706
3;03.11.2025;30;;SCD;E;ppm_0;718
3;03.11.2025;30;;SCD;E;ppm_1;731
3;03.11.2025;30;;SCD;E;ppm_2;742
3;03.11.2025;30;;SCD;E;ppm_3;752
3;03.11.2025;30;;SCD;E;ppm_4;762
3;03.11.2025;30;;SCD;E;ppm_5;772
3;03.11.2025;30;;SCD;E;ppm_6;781
3;03.11.2025;30;;SUD;F;ppm _room;709
3;03.11.2025;30;;SUD;F;ppm_0;735
3;03.11.2025;30;;SUD;F;ppm_1;759
3;03.11.2025;30;;SUD;F;ppm_2;782
3;03.11.2025;30;;SUD;F;ppm_3;801
3;03.11.2025;30;;SUD;F;ppm_4;820
3;03.11.2025;30;;SUD;F;ppm_5;838
3;03.11.2025;30;;SUD;F;ppm_6;855
3;03.11.2025;30;;BUW;G;ppm _room;662
3;03.11.2025;30;;BUW;G;ppm_0;663
3;03.11.2025;30;;BUW;G;ppm_1;682
3;03.11.2025;30;;BUW;G;ppm_2;700
3;03.11.2025;30;;BUW;G;ppm_3;716
3;03.11.2025;30;;BUW;G;ppm_4;732
3;03.11.2025;30;;BUW;G;ppm_5;746
3;03.11.2025;30;;BUW;G;ppm_6;760
3;03.11.2025;30;;SCW;H;ppm _room;648
3;03.11.2025;30;;SCW;H;ppm_0;650
3;03.11.2025;30;;SCW;H;ppm_1;669
3;03.11.2025;30;;SCW;H;ppm_2;690
3;03.11.2025;30;;SCW;H;ppm_3;709
3;03.11.2025;30;;SCW;H;ppm_4;727
3;03.11.2025;30;;SCW;H;ppm_5;745
3;03.11.2025;30;;SCW;H;ppm_6;762
3;03.11.2025;36;;BCD;A;ppm _room;678
3;03.11.2025;36;;BCD;A;ppm_0;678
3;03.11.2025;36;;BCD;A;ppm_1;683
3;03.11.2025;36;;BCD;A;ppm_2;685
3;03.11.2025;36;;BCD;A;ppm_3;688
3;03.11.2025;36;;BCD;A;ppm_4;692
3;03.11.2025;36;;BCD;A;ppm_5;696
3;03.11.2025;36;;BCD;A;ppm_6;701
3;03.11.2025;36;;BCW;B;ppm _room;720
3;03.11.2025;36;;BCW;B;ppm_0;744
3;03.11.2025;36;;BCW;B;ppm_1;762
3;03.11.2025;36;;BCW;B;ppm_2;771
3;03.11.2025;36;;BCW;B;ppm_3;780
3;03.11.2025;36;;BCW;B;ppm_4;788
3;03.11.2025;36;;BCW;B;ppm_5;797
3;03.11.2025;36;;BCW;B;ppm_6;806
3;03.11.2025;36;;BUD;C;ppm _room;701
3;03.11.2025;36;;BUD;C;ppm_0;709
3;03.11.2025;36;;BUD;C;ppm_1;722
3;03.11.2025;36;;BUD;C;ppm_2;733
3;03.11.2025;36;;BUD;C;ppm_3;742
3;03.11.2025;36;;BUD;C;ppm_4;751
3;03.11.2025;36;;BUD;C;ppm_5;759
3;03.11.2025;36;;BUD;C;ppm_6;768
3;03.11.2025;36;;SUW;D;ppm _room;667
3;03.11.2025;36;;SUW;D;ppm_0;677
3;03.11.2025;36;;SUW;D;ppm_1;710
3;03.11.2025;36;;SUW;D;ppm_2;732
3;03.11.2025;36;;SUW;D;ppm_3;753
3;03.11.2025;36;;SUW;D;ppm_4;775
3;03.11.2025;36;;SUW;D;ppm_5;795
3;03.11.2025;36;;SUW;D;ppm_6;815
3;03.11.2025;36;;SCD;E;ppm _room;676
3;03.11.2025;36;;SCD;E;ppm_0;683
3;03.11.2025;36;;SCD;E;ppm_1;694
3;03.11.2025;36;;SCD;E;ppm_2;707
3;03.11.2025;36;;SCD;E;ppm_3;718
3;03.11.2025;36;;SCD;E;ppm_4;730
3;03.11.2025;36;;SCD;E;ppm_5;740
3;03.11.2025;36;;SCD;E;ppm_6;751
3;03.11.2025;36;;SUD;F;ppm _room;695
3;03.11.2025;36;;SUD;F;ppm_0;701
3;03.11.2025;36;;SUD;F;ppm_1;736
3;03.11.2025;36;;SUD;F;ppm_2;760
3;03.11.2025;36;;SUD;F;ppm_3;784
3;03.11.2025;36;;SUD;F;ppm_4;803
3;03.11.2025;36;;SUD;F;ppm_5;824
3;03.11.2025;36;;SUD;F;ppm_6;844
3;03.11.2025;36;;BUW;G;ppm _room;700
3;03.11.2025;36;;BUW;G;ppm_0;717
3;03.11.2025;36;;BUW;G;ppm_1;736
3;03.11.2025;36;;BUW;G;ppm_2;749
3;03.11.2025;36;;BUW;G;ppm_3;765
3;03.11.2025;36;;BUW;G;ppm_4;780
3;03.11.2025;36;;BUW;G;ppm_5;796
3;03.11.2025;36;;BUW;G;ppm_6;810
3;03.11.2025;36;;SCW;H;ppm _room;699
3;03.11.2025;36;;SCW;H;ppm_0;701
3;03.11.2025;36;;SCW;H;ppm_1;727
3;03.11.2025;36;;SCW;H;ppm_2;747
3;03.11.2025;36;;SCW;H;ppm_3;769
3;03.11.2025;36;;SCW;H;ppm_4;789
3;03.11.2025;36;;SCW;H;ppm_5;808
3;03.11.2025;36;;SCW;H;ppm_6;827
3;04.11.2025;48;;BCD;A;ppm _room;665
3;04.11.2025;48;;BCD;A;ppm_0;670
3;04.11.2025;48;;BCD;A;ppm_1;679
3;04.11.2025;48;;BCD;A;ppm_2;689
3;04.11.2025;48;;BCD;A;ppm_3;697
3;04.11.2025;48;;BCD;A;ppm_4;705
3;04.11.2025;48;;BCD;A;ppm_5;713
3;04.11.2025;48;;BCD;A;ppm_6;721
3;04.11.2025;48;;BCW;B;ppm _room;629
3;04.11.2025;48;;BCW;B;ppm_0;627
3;04.11.2025;48;;BCW;B;ppm_1;646
3;04.11.2025;48;;BCW;B;ppm_2;660
3;04.11.2025;48;;BCW;B;ppm_3;673
3;04.11.2025;48;;BCW;B;ppm_4;686
3;04.11.2025;48;;BCW;B;ppm_5;698
3;04.11.2025;48;;BCW;B;ppm_6;710
3;04.11.2025;48;;BUD;C;ppm _room;701
3;04.11.2025;48;;BUD;C;ppm_0;701
3;04.11.2025;48;;BUD;C;ppm_1;712
3;04.11.2025;48;;BUD;C;ppm_2;722
3;04.11.2025;48;;BUD;C;ppm_3;732
3;04.11.2025;48;;BUD;C;ppm_4;741
3;04.11.2025;48;;BUD;C;ppm_5;750
3;04.11.2025;48;;BUD;C;ppm_6;759
3;04.11.2025;48;;SUW;D;ppm _room;683
3;04.11.2025;48;;SUW;D;ppm_0;682
3;04.11.2025;48;;SUW;D;ppm_1;712
3;04.11.2025;48;;SUW;D;ppm_2;741
3;04.11.2025;48;;SUW;D;ppm_3;768
3;04.11.2025;48;;SUW;D;ppm_4;791
3;04.11.2025;48;;SUW;D;ppm_5;815
3;04.11.2025;48;;SUW;D;ppm_6;838
3;04.11.2025;48;;SCD;E;ppm _room;660
3;04.11.2025;48;;SCD;E;ppm_0;668
3;04.11.2025;48;;SCD;E;ppm_1;685
3;04.11.2025;48;;SCD;E;ppm_2;699
3;04.11.2025;48;;SCD;E;ppm_3;712
3;04.11.2025;48;;SCD;E;ppm_4;725
3;04.11.2025;48;;SCD;E;ppm_5;737
3;04.11.2025;48;;SCD;E;ppm_6;748
3;04.11.2025;48;;SUD;F;ppm _room;668
3;04.11.2025;48;;SUD;F;ppm_0;668
3;04.11.2025;48;;SUD;F;ppm_1;700
3;04.11.2025;48;;SUD;F;ppm_2;729
3;04.11.2025;48;;SUD;F;ppm_3;754
3;04.11.2025;48;;SUD;F;ppm_4;778
3;04.11.2025;48;;SUD;F;ppm_5;800
3;04.11.2025;48;;SUD;F;ppm_6;622
3;04.11.2025;48;;BUW;G;ppm _room;673
3;04.11.2025;48;;BUW;G;ppm_0;680
3;04.11.2025;48;;BUW;G;ppm_1;703
3;04.11.2025;48;;BUW;G;ppm_2;722
3;04.11.2025;48;;BUW;G;ppm_3;738
3;04.11.2025;48;;BUW;G;ppm_4;754
3;04.11.2025;48;;BUW;G;ppm_5;768
3;04.11.2025;48;;BUW;G;ppm_6;784
3;04.11.2025;48;;SCW;H;ppm _room;751
3;04.11.2025;48;;SCW;H;ppm_0;752
3;04.11.2025;48;;SCW;H;ppm_1;775
3;04.11.2025;48;;SCW;H;ppm_2;796
3;04.11.2025;48;;SCW;H;ppm_3;816
3;04.11.2025;48;;SCW;H;ppm_4;836
3;04.11.2025;48;;SCW;H;ppm_5;855
3;04.11.2025;48;;SCW;H;ppm_6;874
3;04.11.2025;54;;BCD;A;ppm _room;552
3;04.11.2025;54;;BCD;A;ppm_0;576
3;04.11.2025;54;;BCD;A;ppm_1;582
3;04.11.2025;54;;BCD;A;ppm_2;590
3;04.11.2025;54;;BCD;A;ppm_3;596
3;04.11.2025;54;;BCD;A;ppm_4;604
3;04.11.2025;54;;BCD;A;ppm_5;611
3;04.11.2025;54;;BCD;A;ppm_6;619
3;04.11.2025;54;;BCW;B;ppm _room;760
3;04.11.2025;54;;BCW;B;ppm_0;772
3;04.11.2025;54;;BCW;B;ppm_1;781
3;04.11.2025;54;;BCW;B;ppm_2;790
3;04.11.2025;54;;BCW;B;ppm_3;798
3;04.11.2025;54;;BCW;B;ppm_4;807
3;04.11.2025;54;;BCW;B;ppm_5;816
3;04.11.2025;54;;BCW;B;ppm_6;825
3;04.11.2025;54;;BUD;C;ppm _room;710
3;04.11.2025;54;;BUD;C;ppm_0;718
3;04.11.2025;54;;BUD;C;ppm_1;731
